ID,url,exclamation_count,words_to_avoid_count,smart_words_count,h1_count,h2_count, div_count,iframe_count,a_count,img_count,p_count,span_count,button_count,input_count,form_count,script_count,meta_count,link_count,style_count,text_longer_than_50_characters_count,text_longer_than_100_characters_count,text_longer_than_150_characters_count,text_longer_than_200_characters_count,http_references,https_references,total_code_length,ylt_DOMelementsCount,ylt_DOMelementMaxDepth,ylt_scriptDuration,ylt_jsErrors,ylt_cssColors,ylt_cssDuplicatedProperties,ylt_totalWeight,ylt_domains,ylt_compression,ylt_totalRequests,ylt_heavyFonts,ylt_global_score,ylt_badJavascript_score,ylt_jQuery_score,ylt_serverConfig_score
238,https://apnews.com/article/crime-milwaukee-388eec09cc3543874d30352e197168ca,25,29,6,1,0,305,13,112,13,102,19,9,0,54,42,29,42,10257,9558,8584,7211,1,56,398844,42,600,1,2133,0,97,6,2980946,84,248375,231,0,41,95,100,-1
239,https://abcnews.go.com/Politics/house-democrats-pass-sweeping-social-spending-climate-policy/story?id=81257723,27,34,12,1,0,234,4,55,20,91,16,3,1,34,61,14,0,10932,8849,7717,6102,2,39,373603,43,596,0,912,0,117,10,2409077,35,148304,96,76960,74,100,100,45
240,https://abcnews.go.com/Politics/whats-stake-security-nation-nsa-chief-defending-us/story?id=81258606,30,32,3,1,0,167,1,47,8,53,11,3,1,32,61,14,0,6129,4962,4465,3791,2,31,337826,27,389,1,615,0,117,10,1841032,31,97182,76,76960,81,100,100,56
241,https://abcnews.go.com/Politics/gops-post-trump-planning-hits-trumpian-obstacles-note/story?id=81262931,30,14,3,1,0,152,1,60,6,48,10,3,1,32,61,14,0,5578,4488,3158,2422,3,43,338213,30,396,1,641,0,117,10,2056949,31,97332,79,108286,77,100,100,56
242,https://abcnews.go.com/Politics/republican-governors-embrace-youngkin-playbook-winning-model-midterms/story?id=81261587,19,17,5,1,0,161,1,47,6,43,8,3,1,32,61,14,0,5696,4686,4403,4239,2,31,331388,21,357,1,564,0,117,10,1790558,31,96870,75,66286,83,100,100,56
243,https://abcnews.go.com/Politics/harris-shes-underused-insists-things/story?id=81234331,22,34,5,1,0,176,1,47,10,56,12,3,1,32,61,14,0,7673,6319,5942,5561,2,31,343014,27,409,1,644,0,117,10,1793955,31,98149,75,66286,83,100,100,56
244,https://abcnews.go.com/Politics/amid-economic-woes-biden-voters-economy-faltering-speak/story?id=81207785,19,22,3,1,0,164,1,51,6,46,10,3,1,32,61,14,0,7449,6139,5781,4836,2,35,338803,29,380,1,585,0,117,10,1874663,31,97547,76,76960,81,100,100,56
245,https://abcnews.go.com/Politics/dr-anthony-fauci-sunday-week-anchor-martha-raddatz/story?id=81278449,11,1,0,1,0,136,1,45,2,26,7,3,1,33,60,14,0,635,190,190,0,2,29,314549,26,305,1,576,0,117,10,1980094,31,95827,77,96600,79,100,100,56
246,https://abcnews.go.com/Politics/house-plans-vote-wednesday-censure-gop-rep-gosar/story?id=81212617,19,20,2,1,0,197,6,57,12,71,13,3,1,36,60,14,0,6741,5681,4778,3216,2,41,355657,33,495,3,926,0,117,10,2926647,36,185122,121,76960,68,100,100,32
247,https://abcnews.go.com/Politics/biden-pardon-turkeys-peanut-butter-jelly-ahead-thanksgiving/story?id=81254568,13,15,3,1,0,201,4,51,14,68,13,3,1,34,61,14,0,7252,5887,4833,3426,2,35,352244,34,490,0,857,0,117,10,2495644,35,144621,97,87070,72,100,100,46
248,https://abcnews.go.com/Politics/biden-physical-president-power-transferred-vp-harris/story?id=81259020,11,21,1,1,0,162,2,48,8,46,9,3,1,32,61,14,0,7868,6797,5994,4412,2,32,338874,40,442,1,839,0,275,27,2566051,38,154652,131,76960,68,99,100,54
249,https://abcnews.go.com/Politics/democracy-line-election-officials-face-ongoing-threats-jobs/story?id=81278394,18,15,5,1,0,179,1,57,10,64,10,3,1,32,61,14,0,5480,4122,2839,1847,6,37,345439,26,429,1,645,0,117,10,1818765,31,98367,75,66286,82,100,100,56
250,https://abcnews.go.com/Politics/booster-shot-experts-time/story?id=81203854,38,28,2,1,0,171,2,50,8,51,11,3,1,32,61,14,0,7338,5973,4847,3442,2,34,340536,38,573,1,1031,0,119,20,3647557,32,205369,111,208790,54,99,100,45
251,https://abcnews.go.com/Politics/biden-nominates-federal-reserve-chair-jerome-powell-term/story?id=81327136,14,20,7,1,0,178,5,51,8,56,10,3,1,35,60,14,0,8426,7275,7005,6502,2,35,349344,30,434,3,812,0,117,10,2657607,35,171837,110,76960,71,100,100,35
252,https://abcnews.go.com/Politics/majorities-back-maintaining-roe-wade-oppose-states-abortion/story?id=81095216,10,16,6,1,4,134,1,49,4,29,7,3,1,32,61,14,0,6151,5709,5165,4433,2,33,325986,26,306,1,582,0,117,10,1962034,32,96006,77,66286,81,100,100,55
253,https://abcnews.go.com/Politics/trump-impeachment-prosecutor-daniel-goldman-announces-run-york/story?id=81210190,10,6,1,1,0,149,1,50,4,38,9,3,1,33,60,14,0,3201,2245,1793,1088,2,34,325579,13,326,1,555,0,117,10,1806240,30,96695,74,66286,83,100,100,57
254,https://abcnews.go.com/Politics/rep-liz-cheney-ousted-wyoming-gop/story?id=81206853,20,15,4,1,0,182,1,57,10,55,9,3,1,32,61,14,0,5576,4348,3969,3451,2,41,340405,24,423,1,697,0,117,10,1905295,31,98060,76,76960,81,100,100,56
255,https://abcnews.go.com/Politics/biden-democrats-hit-road-show-infrastructure-law-americans/story?id=81204734,13,9,5,1,0,197,1,50,14,74,13,3,1,32,61,14,0,7402,6047,5178,3383,2,34,352047,32,475,1,747,0,117,10,1830625,31,99410,75,66286,82,100,100,56
256,https://abcnews.go.com/Politics/white-house-insists-biden-xi-friends-monday-meeting/story?id=81211812,14,26,8,1,0,185,1,51,10,61,11,3,1,32,61,14,0,6314,4735,4069,3220,2,35,342339,31,437,1,636,0,117,10,1892615,30,98328,74,76960,81,100,100,58
257,https://abcnews.go.com/Politics/secretary-state-antony-blinken-making-1st-trip-africa/story?id=81207112,17,17,6,1,0,170,1,53,8,51,11,3,1,32,61,14,0,7847,6817,6338,5578,3,36,341575,22,392,1,581,0,117,10,1847685,31,98235,75,66286,82,100,100,56
258,https://abcnews.go.com/Politics/clock-ticks-house-passing-social-spending-infrastructure-bill/story?id=81208211,17,22,6,1,0,158,1,46,6,44,10,3,1,32,61,14,0,5134,3968,3098,2013,2,30,330424,28,362,1,595,0,117,10,1877845,31,97018,76,76960,81,100,100,56
259,https://abcnews.go.com/Politics/democrats-seek-short-term-gains-long-term-investments/story?id=81212242,23,10,4,1,0,152,1,57,6,45,7,3,1,32,61,14,0,5777,4895,4316,3656,3,40,334019,27,374,1,609,0,117,10,2042278,31,97206,79,108286,77,100,100,56
260,https://abcnews.go.com/Politics/gas-prices-soaring-biden-calls-probe-illegal-conduct/story?id=81230075,14,16,7,1,0,159,3,50,6,43,9,3,1,32,61,14,0,4622,3980,3636,3100,2,34,331382,20,487,1,979,0,297,27,3230653,44,337687,144,66286,61,99,100,53
261,https://abcnews.go.com/Politics/catholic-bishops-approve-guidance-communion-pro-abortion-rights/story?id=81206649,7,11,3,1,0,155,1,47,6,43,10,3,1,32,61,14,0,4898,4284,3696,2844,2,31,329186,21,349,1,598,0,117,10,1839399,31,96794,75,66286,83,100,100,56
262,https://thehill.com/homenews/senate/582657-warren-to-oppose-powell-for-new-fed-term-citing-regulation-failures,19,21,8,1,16,407,0,294,13,90,3,27,2,87,32,16,2,5797,2559,1577,895,6,20,174076,15,1186,19,268,1,192,19,670550,1,52325,34,107252,80,88,50,84
263,https://thehill.com/homenews/senate/582457-senate-democrats-look-to-fix-ugly-polling-numbers,20,45,7,1,16,411,0,324,17,112,3,27,2,91,32,16,2,9681,5841,4791,2137,6,19,188059,37,1270,19,282,1,192,19,688073,1,53306,38,107252,80,88,50,84
264,https://thehill.com/policy/healthcare/582612-over-90-percent-of-federal-workers-vaccinated-by-deadline,15,16,3,1,16,407,0,266,9,77,3,27,2,87,32,16,2,4806,2276,1557,1216,6,19,168404,12,1138,19,256,1,192,19,652178,1,52051,30,107252,81,88,50,86
265,https://thehill.com/regulation/court-battles/582645-jan-6-committee-tells-court-it-urgently-needs-trump-records,15,20,6,1,15,406,0,266,8,64,3,27,2,87,32,16,2,5699,3319,2462,2305,6,20,169066,13,1123,19,251,1,192,19,650400,1,52072,29,107252,81,88,50,86
266,https://thehill.com/homenews/campaign/582588-welch-to-seek-senate-seat-in-vermont,15,7,4,1,16,356,0,276,10,88,3,9,2,87,32,16,2,4655,2344,1276,801,6,23,163818,18,1086,19,245,1,187,19,654488,1,51250,31,0,83,88,50,85
267,https://thehill.com/policy/healthcare/582652-house-covid-19-panel-seeks-interview-with-former-trump-fda-leader-hahn,23,19,5,1,16,409,0,269,9,79,3,27,2,89,32,16,2,5497,2874,2007,1497,6,19,169358,15,1149,19,255,1,192,19,653236,1,52093,30,107252,81,88,50,86
268,https://thehill.com/policy/finance/budget/582426-one-of-senates-most-powerful-spending-committees-could-be-led-by-women,14,21,6,1,15,410,1,322,16,138,3,27,2,91,32,16,2,8547,4523,3157,2105,6,26,186369,31,1288,19,313,1,192,19,718794,3,53182,40,107252,78,88,50,80
269,https://thehill.com/homenews/campaign/582632-72-percent-of-arizona-democrats-say-they-would-prefer-democrat-other-than,17,4,4,1,16,356,0,284,11,82,3,9,2,87,32,16,2,4820,2134,1205,1033,6,19,165359,15,1083,19,251,1,187,19,669298,1,51542,32,107252,81,88,50,84
270,https://thehill.com/homenews/media/582647-cnn-airs-live-censorship-in-china-when-covering-tennis-star,27,8,6,1,16,356,0,292,11,81,3,9,2,87,32,16,2,5266,2625,1561,878,6,28,167970,25,1105,19,260,1,187,19,657718,1,51729,32,107252,81,88,50,84
271,https://thehill.com/policy/technology/582655-democrats-press-facebook-over-inconsistency-on-ad-targeting-for-teens,15,24,8,1,15,408,0,275,10,83,3,27,2,89,32,16,2,6044,3510,2340,1990,6,21,172684,15,1158,19,254,1,192,19,658361,1,52205,31,107252,81,88,50,85
272,https://thehill.com/homenews/campaign/582431-pence-to-give-speech-on-abortion-battle-ahead-of-supreme-court-case,14,12,5,1,16,359,0,260,8,65,3,9,2,87,32,16,2,4696,2652,1945,1457,6,21,161440,15,1042,19,252,1,187,19,646682,1,51141,29,107252,81,88,50,86
273,https://thehill.com/homenews/campaign/582433-republicans-eager-to-take-on-spanberger-in-virginia,19,24,11,1,16,363,0,305,14,99,3,9,2,91,32,16,2,10259,6950,5218,3816,6,19,179416,37,1157,19,261,1,187,19,674946,1,52451,35,107252,81,88,50,84
274,https://thehill.com/homenews/sunday-talk-shows/582550-biden-administration-democrats-optimistic-as-social-spending-bill,18,16,5,1,16,351,0,328,17,125,3,9,2,83,32,16,2,7074,3605,2671,2478,6,26,176916,24,1178,19,257,1,187,19,693641,1,52308,38,107252,81,88,50,84
275,https://thehill.com/changing-america/enrichment/arts-culture/582639-jeff-bezos-is-donating-100-million-to-the-obama,66,9,4,1,3,112,0,157,28,17,3,10,2,44,33,14,2,4437,2353,2227,1250,0,17,98316,26,610,13,98,0,57,4,959618,3,35192,46,36196,86,100,50,84
276,https://thehill.com/homenews/senate/582620-bipartisan-senators-press-fbi-inspector-general-for-changes-following-nassar,37,27,8,1,16,409,0,270,9,85,3,27,2,89,32,16,2,7161,4409,3291,2602,6,23,175850,20,1161,19,271,1,192,19,656559,1,52420,30,0,82,88,50,86
277,https://thehill.com/opinion/energy-environment/582635-cutting-industry-emissions-another-reason-senate-must-pass-build,13,18,6,1,16,409,0,272,7,60,3,27,2,86,32,16,2,7204,4795,3963,3806,6,36,174471,17,1134,19,248,1,192,19,684474,1,52471,29,107252,80,88,50,87
278,https://thehill.com/policy/healthcare/582512-trump-tells-former-aide-navarro-to-protect-executive-privilege-in-house,16,18,4,1,16,409,0,267,8,79,3,27,2,89,32,16,2,5642,3141,2276,1465,6,25,171745,21,1158,19,256,1,192,19,650732,1,52179,29,107252,81,88,50,86
279,https://thehill.com/policy/defense/582629-chinese-hypersonic-missile-test-revealed-unprecedented-military-capability,12,23,5,1,15,408,0,262,8,68,3,27,2,89,32,16,2,5141,2813,1840,1501,6,22,169537,16,1129,19,238,1,192,19,649330,1,52029,29,107252,81,88,50,86
280,https://thehill.com/policy/defense/air-force/582617-air-force-pilot-killed-others-hurt-in-accident-on-runway-at-texas,12,12,5,1,15,405,0,255,7,58,3,27,2,87,32,16,2,4373,2142,1060,232,6,22,165604,15,1107,19,273,1,192,19,679448,1,51820,29,107252,80,88,50,87
281,https://thehill.com/policy/international/russia/582603-us-intelligence-shows-preparations-for-rapid-russian-push-into,15,23,7,1,15,408,0,264,8,65,3,27,2,89,32,16,2,5586,3143,1997,1305,6,22,169590,16,1128,19,249,1,192,19,650177,1,51991,29,107252,81,88,50,86
282,https://thehill.com/policy/defense/marine-corps/582554-marines-on-track-to-have-militarys-lowest-vaccine-compliance,19,17,3,1,15,406,0,263,8,64,3,27,2,87,32,16,2,5226,2966,1748,1591,6,21,167801,15,1122,19,280,1,192,19,649798,1,51930,29,0,83,88,50,86
283,https://thehill.com/policy/finance/581593-biden-renominates-powell-as-fed-chair-nominates-brainard-as-vice-chair,19,19,21,1,15,410,1,299,13,91,3,27,2,91,32,16,2,9087,6028,5062,4358,6,19,181594,29,1213,19,277,1,192,19,717039,3,52794,37,107252,78,88,50,80
284,https://thehill.com/policy/healthcare/582616-fauci-warns-about-prematurely-dropping-mask-mandate-as-dc-lifts-requirement,14,25,6,1,16,409,0,275,9,82,3,27,2,89,32,16,2,5151,2667,1478,813,6,21,172152,16,1159,19,280,1,192,19,652885,1,52258,30,107252,81,88,50,86
285,https://thehill.com/policy/technology/overnights/582430-hillicon-valley,36,30,6,1,15,414,0,318,20,121,3,27,2,87,32,16,2,10210,6678,5222,4055,6,41,186445,69,1341,19,272,1,192,19,1013032,2,53210,41,107252,79,88,50,84
286,https://www.aljazeera.com/news/2021/11/22/lukashenko-warns-against-flare-up-as-poland-belarus-border-crisis-continues,13,25,10,1,5,424,13,63,13,265,83,4,0,80,34,191,20,8792,7520,5511,4965,15,161,623511,49,1424,0,2805,33,159,710,5766434,57,244309,139,0,-23,-106,100,42
287,https://www.aljazeera.com/news/2021/11/22/us-must-accept-reality-lift-sanctions-says-irans-negotiator,40,33,13,1,3,339,11,66,13,186,60,4,0,78,34,191,20,11128,9738,8642,7062,15,161,567577,46,1179,0,1855,15,159,709,3331147,39,214683,95,0,33,-21,100,55
288,https://www.aljazeera.com/news/2021/11/22/refugees-crossing-polish-border-recite-tales-of-horror,13,32,8,1,5,174,7,65,15,29,14,4,0,72,32,191,18,12481,10720,8469,6912,15,161,449099,55,555,0,1501,1,99,692,2202823,49,168420,111,0,62,28,100,57
289,https://www.aljazeera.com/news/2021/11/22/interim-leader-dbeibah-to-run-for-libyan-elections,13,19,10,1,4,252,4,64,15,103,36,4,0,54,24,191,19,8223,7087,5764,4708,15,161,541114,30,937,0,2435,13,162,710,4129773,75,232870,188,0,26,-24,100,36
